DATAFLOW,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2001,0.03,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2002,0.023,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2003,0.035,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2004,0.02,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2005,0.023,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2008,0.109,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2009,0.151,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2011,0.064,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2012,0.12,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RO,2013,0.05,p
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1991,0.013,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1992,0.007,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1993,0.007,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1994,0.022,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1995,0.032,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1996,0.051,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1997,0.028,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1998,0.038,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,1999,0.035,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2000,0.051,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2001,0.027,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2002,0.05,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2003,0.06,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2004,0.046,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2005,0.047,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2006,0.043,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2007,0.028,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2008,0.04,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2009,0.045,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2010,0.04,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2011,0.121,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2012,0.056,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,RU,2013,0.042,p
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1980,0.482,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1981,0.361,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1982,0.351,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1983,0.841,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1984,0.36,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1985,0.27,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1986,0.598,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1987,0.796,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1988,0.832,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1989,1.182,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1990,0.586,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1991,1.336,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1992,1.128,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1993,0.943,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1994,1.935,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1995,3.374,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1996,4.083,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1997,4.843,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1998,4.585,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,1999,6.061,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2000,3.453,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2001,4.447,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2002,2.619,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2003,2.843,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2004,3.706,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2005,1.878,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2006,4.052,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2007,3.191,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2008,4.359,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2009,2.179,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2010,3.45,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2011,1.707,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2012,2.875,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SE,2013,1.549,p
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,1991,0.5,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,1992,0.125,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,1993,0.501,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,1996,0.502,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,1998,0.504,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,1999,0.086,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,2003,0.667,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,2008,0.497,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,2009,1.289,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,2011,0.488,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SI,2012,1.46,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2001,0.232,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2003,0.061,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2005,0.026,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2006,0.186,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2007,0.061,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2010,0.148,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2011,0.51,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,SK,2012,0.37,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2005,0.034,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2006,0.005,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2007,0.014,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2008,0.026,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2009,0.003,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2010,0.126,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2011,0.054,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2012,0.067,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,TR,2013,0.02,p
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1980,0.409,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1981,0.879,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1982,0.79,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1983,1.128,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1984,1.286,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1985,1.39,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1986,1.378,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1987,1.702,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1988,1.488,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1989,1.436,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1990,1.156,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1991,0.921,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1992,1.071,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1993,1.016,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1994,1.129,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1995,1.033,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1996,1.069,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1997,0.998,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1998,1.971,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,1999,2.129,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2000,2.172,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2001,2.399,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2002,2.592,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2003,2.21,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2004,2.455,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2005,2.175,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2006,2.025,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2007,1.65,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2008,2.029,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2009,2.1,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2010,1.958,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2011,2.173,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2012,2.124,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,UK,2013,1.48,p
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,US,1980,1.283,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,US,1981,1.644,
ESTAT:PAT_EP_NTEC(1.0),A,SMC,P_MHAB,US,1982,1.736,
